Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,Age_Group
cust_0165,64,Rural,Low,795,11144.57,14969.51,1664.5,8859930,274,124,1532,35,1505.42,Monthly,Wallet Balance,6,27.92,3,894804,Dewasa (45-65)
cust_0166,67,Suburban,Low,563,10523.76,33568.9,4822.61,5924875,277,1,960,11,2582.4,Weekly,UPI,11,65.75,9,603216,Senior (>65)
cust_0167,47,Urban,Middle,587,5064.82,15640.3,2166.75,2973047,227,183,3077,13,933.58,Monthly,Credit Card,8,48.4,10,314291,Dewasa (45-65)
cust_0168,19,Suburban,High,656,3100.6,12101.14,890.39,2033996,165,208,506,14,55.8,Weekly,Debit Card,16,48.55,1,206783,Remaja (<25)
cust_0169,45,Urban,Low,343,4138.89,8467.11,629.71,1419640,275,97,1822,50,2130.14,Daily,Debit Card,6,10.49,5,154542,Dewasa Muda (25-45)
cust_0170,52,Rural,Middle,700,8011.54,37967.4,3680.74,5608076,217,21,1194,30,2634.74,Monthly,Wallet Balance,13,28.67,4,568878,Dewasa (45-65)
cust_0171,38,Rural,High,635,14805.46,39120.94,2846.8,9401468,312,355,874,4,3823.4,Daily,UPI,18,55.16,2,942383,Dewasa Muda (25-45)
cust_0172,54,Rural,Middle,844,5097.79,10923.94,582.24,4302532,190,223,2315,43,2243.86,Monthly,Credit Card,1,41.25,1,439061,Dewasa (45-65)
cust_0173,60,Rural,Middle,251,13975.27,32806.64,6564.13,3507793,18,48,4288,2,1393.66,Daily,UPI,7,33.69,10,368858,Dewasa (45-65)
cust_0174,30,Rural,Low,808,9835.32,23554.51,4165.99,7946939,232,32,2803,46,3021.18,Monthly,UPI,0,70.07,4,807389,Dewasa Muda (25-45)
cust_0175,58,Urban,High,835,17709.96,31802.02,6683.61,14787818,184,288,2807,29,1905.88,Daily,Debit Card,1,10.68,6,1492342,Dewasa (45-65)
cust_0176,44,Urban,Middle,130,4665.96,21987.02,530.11,606575,106,130,2117,46,1167.12,Monthly,Wallet Balance,19,12.41,8,76907,Dewasa Muda (25-45)
cust_0177,51,Rural,High,764,9022.63,15333.96,2809.4,6893285,243,278,3190,11,4551.74,Monthly,Wallet Balance,14,40.99,10,704532,Dewasa (45-65)
cust_0178,28,Suburban,Low,358,1942.33,8801.33,702.06,695353,53,245,3788,14,2683.45,Daily,Debit Card,14,29.77,2,79169,Dewasa Muda (25-45)
cust_0179,47,Suburban,High,944,6709.71,17577.54,2708.97,6333967,226,52,4605,37,1002.39,Weekly,Debit Card,18,35.13,2,647805,Dewasa (45-65)
cust_0180,22,Rural,Middle,692,10142.54,21067.13,2925.41,7018637,202,209,733,27,3354.56,Weekly,UPI,1,39.9,6,710352,Remaja (<25)
cust_0181,66,Urban,Middle,408,14657.48,26296.04,7055.23,5980250,86,352,4555,48,4015.39,Daily,Wallet Balance,4,10.05,4,613927,Senior (>65)
cust_0182,37,Suburban,High,861,3969.56,11977.63,785.63,3417792,50,230,1661,22,3792.67,Daily,Credit Card,11,20.18,10,355404,Dewasa Muda (25-45)
cust_0183,43,Suburban,Middle,495,4369.66,16067.4,558.85,2162982,260,186,4553,46,2997.69,Weekly,Debit Card,12,39.14,9,237505,Dewasa Muda (25-45)
cust_0184,17,Suburban,Middle,622,12635.24,58032.2,2945.36,7859119,319,162,4662,14,2598.11,Monthly,UPI,15,14.74,4,799336,Remaja (<25)
cust_0185,57,Rural,Middle,482,7655.33,27634.11,2792.07,3689869,195,199,4134,10,3886.62,Daily,Wallet Balance,7,60.61,2,378311,Dewasa (45-65)
cust_0186,60,Suburban,Low,980,9647.08,28310.79,3809.27,9454134,248,279,969,29,3540.61,Daily,Debit Card,4,56.63,1,949481,Dewasa (45-65)
cust_0187,68,Suburban,Low,850,16724.34,18963.8,6612.78,14215685,56,33,261,11,2857.39,Daily,UPI,20,41.34,6,1427761,Senior (>65)
cust_0188,21,Suburban,Middle,78,9986.68,46554.96,1440.77,778960,177,19,4279,18,3288.6,Daily,Wallet Balance,10,36.14,1,87609,Remaja (<25)
cust_0189,43,Suburban,High,978,13053.46,60169.64,5926.74,12766286,150,121,4615,31,843.13,Weekly,Credit Card,10,67.0,6,1294537,Dewasa Muda (25-45)
cust_0190,43,Urban,Low,514,13138.93,33042.68,2789.84,6753411,13,69,3599,0,99.67,Weekly,UPI,9,54.42,8,690489,Dewasa Muda (25-45)
cust_0191,59,Rural,High,321,16074.2,17941.04,2957.08,5159819,361,293,3959,15,4655.68,Daily,Credit Card,12,3.71,6,529072,Dewasa (45-65)
cust_0192,59,Rural,Middle,788,12766.41,50216.39,4414.41,10059929,289,215,385,10,4676.42,Weekly,UPI,10,16.86,4,1009424,Dewasa (45-65)
cust_0193,35,Urban,Middle,290,1305.55,5439.86,241.19,378609,64,123,4348,30,3939.85,Weekly,Credit Card,18,6.18,2,49586,Dewasa Muda (25-45)
cust_0194,45,Urban,High,297,6850.04,21713.68,2077.04,2034461,339,280,1034,32,1861.52,Weekly,Wallet Balance,0,71.62,5,212783,Dewasa Muda (25-45)
cust_0195,26,Rural,Low,681,19786.43,51672.26,5200.11,13474559,105,54,1539,35,753.75,Monthly,Credit Card,20,30.98,5,1358657,Dewasa Muda (25-45)
cust_0196,43,Suburban,High,752,3938.24,17346.1,759.35,2961556,239,21,1806,29,1786.66,Daily,Credit Card,10,10.53,8,309774,Dewasa Muda (25-45)
cust_0197,40,Suburban,High,971,11738.71,20778.3,2545.23,11398291,34,97,4163,37,3631.17,Daily,Credit Card,3,26.43,3,1153039,Dewasa Muda (25-45)
cust_0198,54,Rural,Middle,475,16860.38,46504.86,4568.54,8008682,324,346,2474,3,1676.0,Daily,Wallet Balance,0,70.58,2,807278,Dewasa (45-65)
cust_0199,48,Suburban,Low,23,11735.31,12884.71,2798.45,269912,39,138,2056,24,3979.56,Daily,Debit Card,20,11.15,1,32513,Dewasa (45-65)
cust_0200,16,Urban,High,806,7451.68,12340.3,1882.52,6006056,225,42,4632,33,3365.07,Weekly,Debit Card,5,26.34,2,613487,Remaja (<25)
cust_0201,42,Suburban,Low,172,1613.77,7686.91,636.11,277568,129,246,1600,16,3149.9,Weekly,UPI,15,20.58,2,32981,Dewasa Muda (25-45)
cust_0202,67,Suburban,Middle,835,7239.68,23980.24,1211.57,6045133,133,28,3687,32,4651.18,Monthly,Debit Card,9,57.11,1,613761,Senior (>65)
cust_0203,28,Suburban,Low,318,3649.53,15409.66,1281.16,1160550,40,58,4790,29,4467.08,Daily,Credit Card,10,2.81,8,134301,Dewasa Muda (25-45)
cust_0204,56,Rural,Middle,908,19217.65,56615.22,7134.8,17449624,319,127,800,12,3558.33,Monthly,Wallet Balance,15,68.22,8,1753983,Dewasa (45-65)
cust_0205,18,Urban,Low,798,14303.49,62067.24,6019.41,11414182,221,263,2069,11,996.24,Monthly,Debit Card,8,62.68,10,1156158,Remaja (<25)
cust_0206,54,Suburban,High,991,14990.17,47306.01,6579.65,14855257,94,144,3275,31,4694.62,Monthly,Wallet Balance,11,26.87,4,1496828,Dewasa (45-65)
cust_0207,21,Rural,Middle,855,8725.03,8883.39,1426.25,7459896,99,93,4250,22,1135.61,Monthly,Credit Card,19,64.99,3,759121,Remaja (<25)
cust_0208,23,Suburban,High,193,2208.2,10155.05,342.94,426182,60,35,3594,28,1862.92,Weekly,Debit Card,16,31.23,1,52674,Remaja (<25)
cust_0209,42,Urban,Middle,681,5341.66,8516.02,1847.73,3637672,129,92,2857,33,4133.91,Monthly,UPI,19,21.73,8,378714,Dewasa Muda (25-45)
cust_0210,24,Suburban,Low,916,5201.62,14576.09,2095.04,4764688,132,263,1485,18,1043.29,Weekly,UPI,10,29.9,8,488717,Remaja (<25)
cust_0211,52,Urban,Low,118,9740.72,28313.32,2035.13,1149404,301,14,4173,11,3193.02,Weekly,Credit Card,0,59.57,4,126789,Dewasa (45-65)
cust_0212,48,Suburban,Middle,6,9224.99,10968.0,2862.87,55349,69,315,4814,3,2289.18,Monthly,Wallet Balance,5,40.84,5,19318,Dewasa (45-65)
cust_0213,66,Urban,Middle,843,8673.83,10515.12,3546.69,7312038,14,318,4858,24,3120.17,Daily,Credit Card,9,16.42,4,745759,Senior (>65)
cust_0214,57,Suburban,Middle,483,9924.59,40196.64,4039.32,4793576,151,202,4152,25,4790.25,Weekly,Debit Card,7,5.95,5,492766,Dewasa (45-65)
cust_0215,59,Urban,Low,132,19740.59,43464.9,7136.78,2605758,174,322,338,17,4041.82,Daily,Wallet Balance,13,44.07,4,264930,Dewasa (45-65)
cust_0216,39,Suburban,Middle,93,5974.09,15762.71,785.68,555590,345,278,273,29,1479.11,Weekly,Wallet Balance,18,59.11,9,67265,Dewasa Muda (25-45)
cust_0217,30,Suburban,Middle,763,12309.23,40084.39,1480.28,9391942,292,144,3961,33,286.37,Weekly,Wallet Balance,20,61.74,1,951273,Dewasa Muda (25-45)
cust_0218,69,Rural,High,522,4797.76,11963.43,1225.24,2504430,196,355,1892,32,4835.22,Monthly,Wallet Balance,6,59.43,10,265009,Senior (>65)
cust_0219,47,Rural,Middle,563,9337.46,38284.98,1033.42,5256989,32,299,3756,30,2925.86,Monthly,Debit Card,6,37.45,10,544748,Dewasa (45-65)
cust_0220,47,Urban,High,861,4008.98,18192.2,1850.78,3451735,73,353,4528,30,865.53,Daily,Wallet Balance,5,27.82,3,359796,Dewasa (45-65)
cust_0221,39,Suburban,High,294,11168.26,13836.04,1206.82,3283469,194,354,2438,12,3135.54,Weekly,Wallet Balance,18,70.25,7,339855,Dewasa Muda (25-45)
cust_0222,56,Urban,High,641,5307.59,18797.42,593.63,3402162,50,245,1921,23,211.08,Daily,Credit Card,10,66.49,6,352252,Dewasa (45-65)
cust_0223,67,Rural,Low,1000,745.41,1692.56,123.84,745410,57,12,3413,4,937.61,Monthly,UPI,0,54.39,8,89298,Senior (>65)
cust_0224,64,Urban,High,392,16307.27,54353.78,5720.69,6392449,117,71,1283,50,3163.15,Monthly,Wallet Balance,5,31.54,6,651229,Dewasa (45-65)
cust_0225,64,Urban,Middle,249,2573.82,7555.78,814.93,640881,192,184,4091,0,2012.39,Daily,UPI,12,70.12,8,79263,Dewasa (45-65)
cust_0226,67,Rural,Low,614,7367.1,17200.06,2680.11,4523396,217,104,2221,33,1625.46,Daily,Wallet Balance,17,27.55,1,460268,Senior (>65)
cust_0227,27,Suburban,Low,849,9548.78,13170.28,4367.82,8106914,111,11,1747,45,3277.47,Weekly,Wallet Balance,1,49.6,9,826046,Dewasa Muda (25-45)
cust_0228,54,Urban,Low,595,8655.28,28023.7,2440.6,5149888,89,208,3266,8,4332.02,Daily,Credit Card,16,21.9,5,525154,Dewasa (45-65)
cust_0229,17,Rural,Low,703,14516.06,21065.27,1706.37,10204789,360,225,3512,7,3392.96,Daily,UPI,16,60.33,10,1036506,Remaja (<25)
cust_0230,18,Suburban,Low,417,11939.56,19395.59,4840.28,4978798,310,317,3378,42,2317.2,Monthly,Credit Card,1,62.07,2,509677,Remaja (<25)
cust_0231,64,Rural,Low,143,5914.47,29150.65,2512.38,845769,309,273,4403,35,3294.32,Monthly,Debit Card,0,37.15,1,96235,Dewasa (45-65)
cust_0232,52,Urban,Low,237,1043.54,2365.52,125.18,247319,157,54,2642,28,3478.26,Daily,UPI,11,40.91,4,35076,Dewasa (45-65)
cust_0233,64,Suburban,High,287,15354.23,51248.49,3026.93,4406662,69,173,555,34,3875.25,Monthly,UPI,11,68.35,10,453238,Dewasa (45-65)
cust_0234,32,Suburban,Middle,277,7057.02,14741.6,2880.95,1954793,270,247,2254,4,1535.24,Monthly,Credit Card,4,11.09,8,207619,Dewasa Muda (25-45)
cust_0235,64,Rural,Middle,387,17795.6,79404.63,4457.12,6886896,225,153,1140,45,572.17,Monthly,Wallet Balance,15,34.47,3,698183,Dewasa (45-65)
cust_0236,17,Rural,High,382,7907.18,16868.88,2285.66,3020544,5,106,3804,9,3409.4,Monthly,Wallet Balance,15,38.52,10,318857,Remaja (<25)
cust_0237,17,Rural,High,450,14356.0,35424.0,6162.6,6460197,243,159,1785,37,605.42,Weekly,Debit Card,12,58.97,4,656987,Remaja (<25)
cust_0238,43,Suburban,Low,291,18791.9,64522.93,2590.42,5468442,118,106,1113,9,2310.07,Weekly,Wallet Balance,6,56.23,2,550815,Dewasa Muda (25-45)
cust_0239,69,Suburban,Low,169,13026.54,58358.2,4831.72,2201484,172,193,3099,10,1153.51,Daily,UPI,11,43.75,2,228769,Senior (>65)
cust_0240,38,Urban,High,443,8275.64,35294.43,1539.22,3666110,143,295,3615,7,1660.36,Weekly,UPI,13,12.05,2,375710,Dewasa Muda (25-45)
cust_0241,52,Suburban,Low,656,11352.31,23333.99,1419.73,7447116,323,276,1240,3,2353.12,Daily,Debit Card,19,29.84,10,756315,Dewasa (45-65)
cust_0242,47,Urban,Middle,184,10873.47,46954.03,3968.81,2000718,257,73,3892,17,4480.88,Weekly,Debit Card,8,7.48,1,208315,Dewasa (45-65)
cust_0243,48,Rural,Middle,45,11700.55,44518.04,1738.29,526524,365,43,70,19,3402.12,Weekly,Credit Card,10,11.67,10,62991,Dewasa (45-65)
cust_0244,16,Rural,Low,755,2944.93,14604.84,1174.45,2223423,318,194,4125,45,858.18,Daily,UPI,10,17.08,10,244663,Remaja (<25)
cust_0245,34,Suburban,Low,827,13973.21,66258.05,2530.3,11555846,78,129,2868,2,4397.24,Daily,UPI,19,24.69,5,1164322,Dewasa Muda (25-45)
cust_0246,17,Rural,Low,946,2909.42,9113.88,347.4,2752306,57,311,4766,43,2502.72,Daily,Debit Card,19,32.25,5,292811,Remaja (<25)
cust_0247,68,Rural,Middle,981,302.19,1208.68,42.22,296449,20,108,1544,14,1021.27,Monthly,Debit Card,1,52.17,3,36622,Senior (>65)
cust_0248,59,Suburban,Low,268,12499.35,41006.87,5456.07,3349826,14,103,2370,7,2637.19,Monthly,UPI,14,2.65,3,342104,Dewasa (45-65)
cust_0249,41,Urban,High,476,2347.1,7933.16,582.99,1117220,206,133,2417,45,954.63,Monthly,Debit Card,17,62.91,8,128578,Dewasa Muda (25-45)
cust_0250,47,Suburban,Low,253,15410.53,21667.25,3404.29,3898863,237,250,1179,5,1836.63,Daily,Wallet Balance,11,71.44,10,401826,Dewasa (45-65)
cust_0251,21,Urban,High,396,17320.66,17476.25,5135.22,6858981,181,270,2713,45,4027.62,Monthly,Credit Card,6,69.45,7,700810,Remaja (<25)
cust_0252,47,Suburban,Low,289,18895.29,22537.27,6673.31,5460738,291,103,1106,35,3293.08,Weekly,Wallet Balance,11,31.17,4,554139,Dewasa (45-65)
cust_0253,19,Suburban,Low,212,13292.89,64690.17,1526.57,2818093,189,296,2452,19,2389.71,Weekly,Credit Card,2,29.35,8,295418,Remaja (<25)
cust_0254,26,Rural,Middle,1000,9645.48,14517.15,4429.93,9645477,147,238,4708,31,1132.2,Weekly,Debit Card,9,38.09,10,986497,Dewasa Muda (25-45)
cust_0255,32,Suburban,High,689,7052.1,8304.26,3408.93,4858896,340,108,3351,5,1410.85,Weekly,UPI,8,48.19,9,501386,Dewasa Muda (25-45)
cust_0256,53,Suburban,High,21,9823.59,21990.87,2622.14,206295,42,137,280,15,4891.18,Monthly,Wallet Balance,14,20.71,6,26243,Dewasa (45-65)
cust_0257,39,Urban,High,316,3815.14,12791.1,1011.21,1205584,354,298,1715,48,1714.68,Monthly,Wallet Balance,6,47.5,7,134931,Dewasa Muda (25-45)
cust_0258,20,Rural,Middle,564,6974.97,33436.9,3148.67,3933882,1,289,1113,1,3080.64,Weekly,Debit Card,3,22.96,7,401173,Remaja (<25)
cust_0259,67,Urban,High,438,14361.43,54566.98,3902.36,6290306,324,25,2176,17,2498.74,Daily,Wallet Balance,13,47.91,5,638833,Senior (>65)
cust_0260,49,Urban,Middle,423,4356.29,9171.77,1927.55,1842708,104,118,4404,44,115.52,Weekly,UPI,17,47.34,4,201421,Dewasa (45-65)
cust_0261,21,Rural,Low,233,5288.7,25154.29,588.82,1232267,255,230,1987,25,4723.37,Weekly,Credit Card,11,1.06,2,129339,Remaja (<25)
cust_0262,37,Rural,Low,945,14989.07,17149.96,4434.67,14164672,209,334,4580,19,439.65,Daily,Wallet Balance,10,62.86,1,1428307,Dewasa Muda (25-45)
cust_0263,26,Rural,High,123,3564.94,17526.02,1714.64,438487,218,256,3178,15,3293.54,Daily,Credit Card,2,14.67,8,58057,Dewasa Muda (25-45)
cust_0264,63,Suburban,Low,874,4925.29,6080.58,990.58,4304705,78,9,3021,20,4055.12,Monthly,Credit Card,4,71.49,2,438485,Dewasa (45-65)
cust_0265,31,Rural,Low,960,360.78,1448.66,74.49,346344,51,119,3070,44,3743.67,Daily,UPI,2,40.05,8,51302,Dewasa Muda (25-45)
cust_0266,48,Rural,High,612,14403.83,17013.66,5070.86,8815144,288,119,1528,13,4046.25,Daily,Debit Card,5,28.44,9,892847,Dewasa (45-65)
cust_0267,24,Rural,Low,214,12361.89,58425.34,5815.98,2645444,100,91,2839,17,3698.6,Monthly,UPI,0,7.51,4,274073,Remaja (<25)
cust_0268,21,Urban,High,922,13890.77,19928.58,2493.35,12807285,212,172,4378,7,2227.86,Monthly,UPI,4,49.35,1,1290070,Remaja (<25)
cust_0269,31,Urban,High,839,4294.41,5161.52,2012.62,3603011,237,211,1130,4,4481.37,Weekly,Credit Card,20,26.54,6,366720,Dewasa Muda (25-45)
cust_0270,44,Suburban,Low,647,13750.65,62662.56,5021.76,8896673,295,314,3404,23,4562.21,Weekly,Debit Card,13,69.37,8,904494,Dewasa Muda (25-45)
cust_0271,18,Urban,Low,968,11931.57,16503.45,5932.6,11549758,157,116,4965,40,2184.77,Daily,UPI,8,61.87,1,1168813,Remaja (<25)
cust_0272,35,Suburban,Low,830,7328.8,30720.31,2891.82,6082902,298,288,4356,46,2423.88,Monthly,Debit Card,9,9.83,5,625390,Dewasa Muda (25-45)
cust_0273,51,Urban,Low,730,8762.14,34944.62,3216.76,6396360,14,22,3301,28,2428.23,Daily,UPI,19,33.5,1,648823,Dewasa (45-65)
cust_0274,34,Rural,Low,600,11362.73,38582.29,4840.08,6817638,116,349,1929,8,1394.51,Daily,UPI,10,32.53,7,692724,Dewasa Muda (25-45)
cust_0275,41,Urban,Middle,792,9870.91,24794.26,1678.61,7817761,139,55,4316,41,574.68,Weekly,Credit Card,9,51.32,6,800220,Dewasa Muda (25-45)
cust_0276,18,Suburban,Low,40,12840.14,59864.88,6142.65,513605,75,108,692,17,1309.9,Daily,Credit Card,2,20.38,4,57789,Remaja (<25)
cust_0277,34,Urban,Middle,752,3627.78,16268.15,603.08,2728091,303,77,2445,45,4220.52,Daily,Credit Card,15,60.37,8,288088,Dewasa Muda (25-45)
cust_0278,35,Rural,High,332,10818.79,29264.71,1192.97,3591838,360,61,713,17,2715.28,Weekly,Debit Card,13,67.84,8,368952,Dewasa Muda (25-45)
cust_0279,47,Suburban,Low,943,9011.09,17363.46,3416.49,8497454,24,122,2844,47,4250.99,Weekly,UPI,12,40.22,2,860007,Dewasa (45-65)
cust_0280,22,Rural,Low,648,9225.8,19284.57,1603.8,5978318,177,92,4725,27,3725.81,Monthly,Wallet Balance,12,66.83,5,613118,Remaja (<25)
cust_0281,67,Rural,Low,182,9392.95,17670.9,3790.07,1709516,55,323,4724,36,1743.07,Weekly,Credit Card,2,24.1,1,184128,Senior (>65)
cust_0282,56,Suburban,High,265,17630.62,55801.07,7369.88,4672115,213,222,2756,9,926.56,Monthly,Debit Card,16,23.53,3,476160,Dewasa (45-65)
cust_0283,48,Rural,Middle,771,16374.36,73261.44,3187.76,12624633,326,130,1729,19,2836.1,Monthly,Debit Card,8,52.36,3,1269403,Dewasa (45-65)
cust_0284,55,Rural,Middle,694,12595.1,51569.99,1696.41,8741001,334,248,1827,37,4679.28,Weekly,UPI,5,32.55,10,889114,Dewasa (45-65)
cust_0285,54,Urban,Low,533,14332.57,59939.42,4304.48,7639261,329,121,1521,40,4197.08,Weekly,Wallet Balance,19,20.61,3,771869,Dewasa (45-65)
cust_0286,33,Rural,Low,863,865.62,2417.82,394.8,747034,163,201,300,22,3819.18,Weekly,Wallet Balance,13,22.98,3,78593,Dewasa Muda (25-45)
cust_0287,55,Rural,Low,432,14882.39,34077.4,6532.13,6429194,300,161,4092,47,3820.87,Daily,Wallet Balance,20,60.1,10,663893,Dewasa (45-65)
cust_0288,16,Rural,Low,943,9728.43,39199.97,1428.45,9173911,164,250,1028,42,2638.77,Weekly,Wallet Balance,19,46.94,2,924327,Remaja (<25)
cust_0289,26,Rural,High,984,6361.77,26548.91,3091.27,6259985,89,218,3918,19,847.63,Monthly,Credit Card,16,57.19,7,642310,Dewasa Muda (25-45)
cust_0290,43,Suburban,Low,196,2804.14,10603.62,576.47,549611,15,63,1819,22,1427.72,Monthly,Wallet Balance,13,30.31,7,67085,Dewasa Muda (25-45)
cust_0291,40,Urban,High,724,1513.42,1707.79,362.85,1095718,301,217,4122,49,2889.46,Monthly,Credit Card,2,67.66,4,125271,Dewasa Muda (25-45)
cust_0292,65,Rural,Low,509,907.26,3047.27,144.82,461797,122,341,1710,4,1581.77,Weekly,Wallet Balance,1,64.24,8,57208,Dewasa (45-65)
cust_0293,38,Rural,Middle,447,3244.31,7748.0,814.71,1450204,318,64,3186,26,3907.83,Monthly,Credit Card,4,3.54,10,162038,Dewasa Muda (25-45)
cust_0294,46,Suburban,Middle,528,612.57,1093.31,217.01,323439,348,212,4473,8,1866.08,Monthly,Credit Card,4,26.91,10,51156,Dewasa (45-65)
cust_0295,45,Rural,Low,202,14655.52,55362.41,4432.29,2960414,178,120,4192,42,569.48,Daily,Wallet Balance,8,6.25,8,316340,Dewasa Muda (25-45)
cust_0296,57,Suburban,Low,875,4979.8,10328.62,2146.37,4357321,269,69,1159,40,3912.72,Weekly,Debit Card,16,17.88,4,444093,Dewasa (45-65)
cust_0297,50,Urban,High,730,7381.12,34332.29,2631.52,5388218,105,124,387,35,3490.65,Weekly,Wallet Balance,10,66.72,6,547350,Dewasa (45-65)
cust_0298,22,Urban,Low,605,16456.1,36076.97,3380.38,9955938,159,145,1903,39,1265.78,Monthly,Credit Card,5,64.61,6,1008666,Remaja (<25)
cust_0299,31,Rural,Low,133,2302.0,7414.11,743.49,306166,5,296,4259,36,4905.58,Daily,Credit Card,2,4.98,5,45281,Dewasa Muda (25-45)
cust_0300,41,Rural,Low,139,16713.52,72052.82,2100.5,2323179,339,358,1898,2,2015.95,Monthly,Debit Card,14,3.54,4,239306,Dewasa Muda (25-45)
cust_0301,63,Rural,Middle,669,12794.41,33373.88,4251.79,8559461,141,129,1438,35,3402.3,Daily,UPI,17,46.86,9,869620,Dewasa (45-65)
cust_0302,67,Suburban,High,493,6847.17,29543.02,1751.95,3375654,169,13,4776,47,4552.24,Monthly,UPI,3,17.75,6,355541,Senior (>65)
cust_0303,64,Rural,Middle,847,2364.97,9211.04,329.58,2003126,17,274,1001,44,779.98,Monthly,Debit Card,18,1.16,7,213324,Dewasa (45-65)
cust_0304,17,Rural,High,70,1838.94,8612.6,410.06,128725,32,68,1159,34,4395.11,Weekly,Debit Card,13,60.14,5,21393,Remaja (<25)
cust_0305,16,Urban,Middle,816,6716.93,15471.37,3084.65,5481016,5,270,4253,35,3519.56,Daily,Wallet Balance,7,28.28,2,560347,Remaja (<25)
cust_0306,63,Rural,Low,15,2815.44,3998.24,941.52,42231,137,133,812,28,837.81,Daily,Credit Card,18,30.62,6,14228,Dewasa (45-65)
cust_0307,27,Urban,Middle,747,5361.53,14590.85,2473.31,4005062,107,62,1389,32,3322.56,Daily,UPI,13,8.76,3,407822,Dewasa Muda (25-45)
cust_0308,20,Rural,Middle,212,1068.59,4427.42,282.45,226540,162,161,3010,25,4372.88,Weekly,Wallet Balance,2,34.74,10,38987,Remaja (<25)
cust_0309,52,Urban,High,802,11904.22,33352.53,5851.68,9547183,257,26,2396,7,3995.08,Weekly,UPI,12,56.11,6,964212,Dewasa (45-65)
cust_0310,47,Rural,High,60,2914.07,5967.87,711.06,174844,168,247,4489,8,3803.03,Monthly,Wallet Balance,3,22.27,3,28360,Dewasa (45-65)
cust_0311,24,Urban,Middle,252,15137.08,16808.4,6096.03,3814543,288,189,1347,21,806.68,Daily,Credit Card,0,59.78,8,393845,Remaja (<25)
cust_0312,56,Suburban,High,446,4371.32,9844.62,971.14,1949607,355,286,2995,4,953.12,Daily,Wallet Balance,16,47.17,7,207874,Dewasa (45-65)
cust_0313,50,Urban,High,2,15961.55,61508.23,2272.86,31923,245,318,1537,43,2738.58,Monthly,Credit Card,6,30.47,1,10197,Dewasa (45-65)
cust_0314,34,Urban,High,748,3805.74,6052.86,1648.73,2846694,113,337,4938,40,2900.73,Monthly,Wallet Balance,8,36.83,4,301095,Dewasa Muda (25-45)
cust_0315,63,Urban,High,336,14430.12,34105.84,5844.67,4848519,178,220,1486,35,4718.12,Monthly,Credit Card,17,8.94,2,490964,Dewasa (45-65)
cust_0316,31,Rural,High,19,6668.16,7207.79,2855.65,126695,190,326,3146,31,2343.41,Monthly,Wallet Balance,20,64.47,6,26889,Dewasa Muda (25-45)
cust_0317,18,Rural,Middle,994,11666.57,45348.19,2565.22,11596569,11,249,1782,29,1512.51,Daily,Wallet Balance,1,64.46,5,1170364,Remaja (<25)
cust_0318,35,Rural,High,561,782.85,3540.62,298.63,439178,23,91,2548,48,953.86,Monthly,Credit Card,11,28.15,2,55336,Dewasa Muda (25-45)
cust_0319,39,Suburban,Low,78,9909.94,32446.25,1862.76,772975,119,36,1750,43,270.85,Daily,Debit Card,0,47.79,1,85962,Dewasa Muda (25-45)
cust_0320,69,Suburban,Middle,472,2982.27,3290.9,311.72,1407631,282,7,2013,44,343.27,Daily,Debit Card,10,55.29,7,156017,Senior (>65)
cust_0321,48,Urban,Middle,28,9731.54,18202.86,4346.06,272483,319,321,2235,42,2870.83,Daily,Wallet Balance,15,59.62,9,43482,Dewasa (45-65)
cust_0322,39,Suburban,Middle,560,2835.77,7809.36,877.42,1588030,69,202,3564,16,881.31,Monthly,Credit Card,14,52.45,9,176090,Dewasa Muda (25-45)
cust_0323,67,Urban,High,608,8747.41,29306.67,4316.51,5318426,346,333,4460,29,4258.09,Monthly,UPI,15,36.58,10,551533,Senior (>65)
cust_0324,26,Urban,Low,165,2221.31,6630.84,564.24,366516,134,41,2548,46,2982.36,Monthly,UPI,13,50.55,3,47856,Dewasa Muda (25-45)
cust_0325,64,Urban,High,458,4406.83,20551.1,2127.39,2018328,253,32,2224,8,4324.43,Monthly,UPI,0,68.27,6,210918,Dewasa (45-65)
cust_0326,23,Suburban,Middle,945,11905.63,56605.85,4119.62,11250818,51,142,4724,3,2137.31,Weekly,UPI,6,34.47,10,1143761,Remaja (<25)
cust_0327,51,Rural,Middle,877,19533.45,27905.67,5955.4,17130832,43,256,969,11,2978.88,Monthly,UPI,7,6.81,1,1715631,Dewasa (45-65)
cust_0328,53,Suburban,Middle,176,8989.2,13965.3,1987.73,1582099,141,161,272,34,2627.14,Weekly,Credit Card,15,58.41,1,161840,Dewasa (45-65)
cust_0329,55,Urban,Middle,585,13746.6,33434.76,5912.56,8041762,25,30,1586,19,4933.38,Monthly,Wallet Balance,0,52.21,6,812781,Dewasa (45-65)
cust_0330,35,Urban,High,984,10793.1,28978.82,4657.42,10620409,270,262,2824,16,3984.1,Weekly,UPI,18,22.08,6,1073296,Dewasa Muda (25-45)
